id_vente;nombre;poids;CA;nom;mois;nom_site
215000;50074;1096;202902;Malabar;janv-06;La_pause_bonbon
215001;50062;1018;201560;Arlequin;nov-02;La_pause_bonbon
215002;50012;1096;200810;Dragibus;avr-09;Bonbons_bordeaux
215003;50006;1061;202292;Arlequin;avr-09;Bonbons_bordeaux
215004;50107;942;201802;Carambar;juil-14;Roubaix_H
215005;49950;1000;203269;Arlequin;nov-03;La_pause_bonbon
215006;49822;964;202493;Arlequin;nov-04;La_pause_bonbon
215007;50203;954;202912;Arlequin;nov-05;La_pause_bonbon
215008;49909;995;203643;Arlequin;nov-06;La_pause_bonbon
215009;50156;1069;201883;Arlequin;nov-07;La_pause_bonbon
215010;50159;969;202590;Arlequin;nov-11;La_pause_bonbon
215011;49941;909;202640;Arlequin;nov-12;La_pause_bonbon
215012;50105;1092;201567;Fraise tagada;oct-07;Bron_E
215013;49962;972;201740;Malabar;janv-06;Roubaix_E
215014;50136;1064;201141;Dragibus;oct-07;Bron_E
215015;49972;992;202828;Réglis;oct-02;Roubaix_H
215016;49879;969;201850;Carambar;sept-07;Bron_E
215017;49930;969;202250;Fraise tagada;sept-07;Bron_E
215018;50114;964;200870;Dragibus;sept-07;Bron_E
215019;49916;1009;200995;Fraise tagada;juil-12;Bron_E
215020;50137;1026;202970;Malabar;févr-06;Bron_H
215021;50060;937;202548;Dragibus;juil-12;Bron_E
215022;50247;917;202297;Fraise tagada;juil-12;Bron_H
215023;50011;986;202788;Fraise tagada;juil-12;Cassis_H
215024;49877;890;202268;Fraise tagada;juil-12;Roubaix_H
215025;50024;953;202028;Fraise tagada;juil-12;La_pause_bonbon
215026;49916;1036;201874;Malabar;févr-06;Roubaix_H
215027;49868;926;202358;Arlequin;nov-13;La_pause_bonbon
215028;49909;1009;202021;Arlequin;nov-14;La_pause_bonbon
215029;50003;1112;201169;Guimauve;mai-09;La_pause_bonbon
215030;50028;996;202034;Malabar;févr-06;Roubaix_E
215031;49894;1005;201727;Réglis;oct-02;La_pause_bonbon
215032;49928;930;203034;Malabar;mars-06;Bron_H
215033;49849;998;202954;Malabar;mars-06;Cassis_H
215034;50049;901;202032;Dragibus;juil-11;Bron_E
215035;50098;1029;200877;Carambar;mai-09;Bron_E
215036;49865;1050;202421;Malabar;mars-06;Roubaix_H
215037;50119;979;202834;Dragibus;juin-00;Bastille_E
215038;50076;984;202216;Réglis;oct-02;Bron_E
215039;50038;999;201958;Malabar;mars-06;La_pause_bonbon
215040;50062;1027;201625;Dragibus;mai-09;Bron_E
215041;49974;961;202335;Dragibus;juin-00;Bron_H
215042;50146;946;202237;Dragibus;juin-01;Bron_H
215043;50060;917;202096;Réglis;oct-02;Roubaix_E
215044;50046;1021;202206;Malabar;mars-06;Roubaix_E
215045;49952;972;202247;Dragibus;avr-02;Bron_H
215046;49956;992;202062;Dragibus;mai-02;Bron_H
215047;49917;912;202972;Carambar;juil-12;Neuilly_Sup
215048;50005;949;202796;Fraise tagada;juil-12;Neuilly_Sup
215049;50100;1012;201809;Malabar;mars-06;Neuilly_Sup
215050;49839;1045;201894;Dragibus;sept-02;Bron_H
215051;50109;974;201608;Dragibus;oct-02;Bron_H
215052;49970;1028;202185;Réglis;oct-02;Neuilly_Sup
215053;49824;989;201897;Malabar;avr-06;Bron_H
215054;49904;1039;201770;Dragibus;avr-03;Bron_H
215055;49998;970;202938;Dragibus;mai-03;Bron_H
215056;49780;1011;202308;Dragibus;juil-12;Neuilly_Sup
215057;50005;1054;203355;Krema;juil-12;Neuilly_Sup
215058;50008;966;201337;Fraise tagada;juil-12;Royal_bonbon
215059;49874;1010;201964;Dragibus;sept-03;Bron_H
215060;49875;993;202210;Dragibus;oct-03;Bron_H
215061;50213;1067;201625;Dragibus;avr-04;Bron_H
215062;50058;1003;202465;Dragibus;mai-04;Bron_H
215063;49962;1065;202756;Guimauve;juil-12;Royal_bonbon
215064;49969;1016;202346;Dragibus;juil-12;Royal_bonbon
215065;49958;947;201250;Arlequin;juil-12;Royal_bonbon
215066;49825;979;201737;Dragibus;sept-04;Bron_H
215067;50034;904;202334;Dragibus;oct-04;Bron_H
215068;49887;1071;203181;Dragibus;juin-00;Cassis_H
215069;49939;952;202574;Malabar;avr-06;Cassis_H
215070;50080;1036;202999;Malabar;avr-06;Roubaix_H
215071;50004;975;201392;Dragibus;avr-05;Bron_H
215072;49872;1044;202931;Dragibus;mai-05;Bron_H
215073;49985;920;202703;Krema;juil-12;Royal_bonbon
215074;50070;990;201913;Dragibus;sept-05;Bron_H
215075;50140;933;202198;Dragibus;oct-05;Bron_H
215076;49932;973;201252;Malabar;avr-06;La_pause_bonbon
215077;50030;934;202616;Malabar;avr-06;Roubaix_E
215078;50173;965;202564;Dragibus;avr-06;Bron_H
215079;50068;1024;202018;Dragibus;mai-06;Bron_H
215080;50011;972;201081;Dragibus;sept-06;Bron_H
215081;49903;1025;202148;Dragibus;oct-06;Bron_H
215082;49993;1070;202525;Dragibus;nov-03;Bron_E
215083;50054;959;202168;Langue de chat;nov-11;Bastille_E
215084;50088;1011;201748;Malabar;mai-06;Bastille_E
215085;50011;1011;201738;Dragibus;mai-09;Cassis_H
215086;50019;913;202404;Dragibus;mai-09;Roubaix_H
215087;50078;1141;203207;Dragibus;avr-07;Bron_H
215088;49989;970;202347;Dragibus;mai-07;Bron_H
215089;50061;910;201967;Dragibus;sept-07;Bron_H
215090;49944;1013;202217;Dragibus;oct-07;Bron_H
215091;49968;1036;202737;Dragibus;juin-01;Cassis_H
215092;49655;1081;202421;Réglis;sept-03;Bastille_E
215093;49793;1041;201417;Dragibus;mai-09;La_pause_bonbon
215094;50085;980;202428;Malabar;mai-06;Bron_H
215095;49888;1012;201749;Arlequin;mai-09;Bastille_E
215096;50098;977;201815;Arlequin;mai-09;Bron_H
215097;49999;969;201728;Malabar;mai-06;Cassis_E
215098;49877;1114;202907;Malabar;mai-06;Cassis_H
215099;50009;1068;202104;Dragibus;juin-00;Roubaix_H
215100;50009;930;202217;Réglis;sept-03;Bron_E
215101;50154;1034;201142;Réglis;sept-03;Bron_H
215102;50077;1033;202572;Dragibus;juin-01;Roubaix_H
215103;49849;914;202466;Malabar;mai-06;Roubaix_H
215104;50062;1031;201999;Malabar;mai-06;La_pause_bonbon
215105;49981;1011;202894;Dragibus;juin-00;La_pause_bonbon
215106;49754;993;203260;Dragibus;juin-01;La_pause_bonbon
215107;49818;1068;201306;Arlequin;juin-00;Bastille_E
215108;50162;997;201784;Réglis;sept-03;Cassis_E
215109;49851;1006;203518;Dragibus;avr-11;Bron_H
215110;50215;947;202099;Dragibus;mai-11;Bron_H
215111;49946;988;203174;Malabar;mai-06;Roubaix_E
215112;50134;1077;202139;Dragibus;sept-11;Bron_H
215113;50051;977;203081;Dragibus;oct-11;Bron_H
215114;49945;1020;202293;Dragibus;avr-12;Bron_H
215115;49955;1021;201488;Dragibus;mai-12;Bron_H
215116;50105;993;203250;Malabar;juin-06;Bron_H
215117;49963;978;202559;Malabar;juin-06;Roubaix_H
215118;49957;1015;201825;Dragibus;sept-12;Bron_H
215119;49855;1003;203674;Dragibus;oct-12;Bron_H
215120;49998;1027;201682;Réglis;sept-03;Cassis_H
215121;49925;1023;200800;Réglis;sept-03;Roubaix_E
215122;49961;975;203242;Dragibus;avr-13;Bron_H
215123;49859;973;201959;Dragibus;mai-13;Bron_H
215124;50032;933;201859;Krema;mai-09;Bron_H
215125;50001;1012;202166;Dragibus;sept-13;Bron_H
215126;49977;964;202980;Dragibus;oct-13;Bron_H
215127;49995;1002;200109;Réglis;sept-03;Roubaix_H
215128;49950;1071;201997;Dragibus;avr-14;Bron_H
215129;50131;1015;202168;Dragibus;mai-14;Bron_H
215130;50012;955;201915;Malabar;juin-06;Roubaix_E
215131;49913;1020;202725;Dragibus;sept-14;Bron_H
215132;50162;1017;201567;Dragibus;oct-14;Bron_H
215133;49978;1035;201495;Krema;mai-09;Cassis_H
215134;49935;968;201924;Arlequin;juin-00;Bron_H
215135;50052;991;202098;Arlequin;juin-01;Bron_H
215136;50167;1028;202261;Krema;mai-09;Roubaix_H
215137;49936;966;202285;Krema;mai-09;La_pause_bonbon
215138;49868;981;202182;Réglis;sept-03;La_pause_bonbon
215139;49917;1076;203204;Arlequin;juin-00;Roubaix_H
215140;50057;987;202437;Arlequin;juin-01;Roubaix_H
215141;49963;1041;201797;Langue de chat;mai-09;Bron_H
215142;49957;1021;203055;Arlequin;juin-00;La_pause_bonbon
215143;50018;1065;201666;Arlequin;juin-01;La_pause_bonbon
215144;49928;991;202564;Carambar;nov-04;Roubaix_E
215145;50088;1003;202432;Fraise tagada;nov-04;Roubaix_E
215146;50008;954;202850;Krema;juin-01;Bron_H
215147;50117;1108;201406;Dragibus;oct-02;Cassis_E
215148;50104;965;201506;Malabar;juil-06;Bastille_E
215149;49967;934;202370;Dragibus;nov-04;Roubaix_E
215150;50139;892;201041;Dragibus;avr-03;Cassis_E
215151;50054;978;203111;Dragibus;mai-03;Cassis_E
215152;50137;1001;202628;Malabar;juil-06;Bron_E
215153;50162;1026;201770;Malabar;juil-06;Roubaix_E
215154;50052;1031;203071;Dragibus;sept-03;Cassis_E
215155;50012;983;202751;Dragibus;oct-03;Cassis_E
215156;49933;920;202369;Langue de chat;nov-13;Bastille_E
215157;49920;1064;201557;Carambar;nov-03;Roubaix_E
215158;49852;935;202642;Malabar;août-06;Cassis_H
215159;49975;1035;200980;Fraise tagada;nov-03;Roubaix_E
215160;49988;980;202817;Malabar;août-06;Roubaix_H
215161;49930;1018;202311;Malabar;août-06;La_pause_bonbon
215162;50084;1034;202376;Guimauve;févr-12;Royal_bonbon
215163;49859;1062;203298;Dragibus;nov-03;Roubaix_E
215164;50078;978;202003;Dragibus;févr-12;Royal_bonbon
215165;50020;941;201281;Arlequin;févr-12;Royal_bonbon
215166;50060;1017;202696;Krema;juin-01;Cassis_H
215167;50070;980;201329;Krema;juin-01;Roubaix_H
215168;50106;995;201256;Malabar;août-06;Roubaix_E
215169;50122;899;201433;Malabar;sept-06;Bron_H
215170;49926;1019;203010;Réglis;oct-03;Bron_H
215171;49930;977;202431;Malabar;sept-06;Cassis_H
215172;49674;943;202901;Malabar;sept-06;Roubaix_H
215173;50065;926;202647;Malabar;sept-06;La_pause_bonbon
215174;49893;1025;203202;Malabar;sept-06;Bron_E
215175;50087;960;202162;Malabar;sept-06;Roubaix_E
215176;49943;1009;202135;Dragibus;oct-11;Cassis_E
215177;50068;1026;202424;Fraise tagada;nov-07;Royal_bonbon
215178;49956;962;201553;Guimauve;nov-07;Royal_bonbon
215179;49852;999;201748;Dragibus;avr-12;Cassis_E
215180;50039;1015;202511;Krema;juin-01;La_pause_bonbon
215181;50018;1004;201968;Dragibus;nov-07;Royal_bonbon
215182;50009;1080;202729;Arlequin;nov-07;Royal_bonbon
215183;50100;924;202461;Carambar;nov-06;Neuilly_Sup
215184;50118;1001;202135;Fraise tagada;nov-06;Neuilly_Sup
215185;50020;980;201832;Dragibus;oct-14;Cassis_E
215186;50281;1014;202293;Malabar;oct-06;Bron_H
215187;49984;1065;202753;Dragibus;nov-06;Neuilly_Sup
215188;49879;1028;201780;Malabar;oct-06;Cassis_E
215189;49924;1015;202968;Dragibus;juin-01;Bron_E
215190;49825;970;201626;Krema;juin-01;Bron_E
215191;49996;940;202707;Carambar;juin-00;Bron_E
215192;49911;923;201562;Malabar;oct-06;Cassis_H
215193;50033;1012;203176;Malabar;oct-06;Roubaix_H
215194;50098;895;202706;Malabar;oct-06;La_pause_bonbon
215195;50105;1026;201554;Langue de chat;juin-01;Neuilly_Sup
215196;50020;977;202258;Carambar;juin-01;Roubaix_E
215197;50014;1117;201968;Dragibus;avr-02;Cassis_H
215198;49786;958;203380;Dragibus;mai-02;Cassis_H
215199;50107;1033;201214;Dragibus;sept-02;Cassis_H
215200;49955;1050;203460;Dragibus;oct-02;Cassis_H
215201;50003;1051;201560;Guimauve;juin-09;Royal_bonbon
215202;50028;1034;203169;Dragibus;juin-09;Royal_bonbon
215203;49868;974;201788;Dragibus;avr-03;Cassis_H
215204;49970;970;201723;Dragibus;mai-03;Cassis_H
215205;50051;1057;201234;Arlequin;juin-09;Royal_bonbon
215206;49856;898;202482;Malabar;oct-06;Roubaix_E
215207;50074;1061;201708;Dragibus;juin-01;Roubaix_E
215208;50096;944;200472;Dragibus;sept-03;Cassis_H
215209;50003;1057;202214;Dragibus;oct-03;Cassis_H
215210;50102;1033;202764;Krema;juin-01;Roubaix_E
215211;50052;1117;201628;Réglis;oct-03;Cassis_H
215212;50091;1031;202767;Krema;juin-09;Royal_bonbon
215213;49970;995;202187;Krema;juin-09;Neuilly_Sup
215214;50003;1004;202021;Dragibus;avr-04;Cassis_H
215215;49914;1130;201019;Dragibus;mai-04;Cassis_H
215216;49889;936;202329;Malabar;oct-06;Neuilly_Sup
215217;49985;1100;201929;Dragibus;sept-04;Cassis_H
215218;49934;949;202501;Dragibus;oct-04;Cassis_H
215219;49943;1057;201339;Arlequin;juin-09;La_pause_bonbon
215220;49920;1000;201433;Guimauve;juin-09;Bonbons_bordeaux
215221;50025;1053;201785;Dragibus;avr-05;Cassis_H
215222;50086;1044;202625;Dragibus;mai-05;Cassis_H
215223;50014;1012;201623;Dragibus;sept-05;Cassis_H
215224;50024;1045;202329;Dragibus;oct-05;Cassis_H
215225;49830;1019;202183;Réglis;oct-03;Roubaix_E
215226;50006;920;202356;Réglis;oct-03;Roubaix_H
215227;49909;936;202572;Dragibus;févr-14;Bastille_E
215228;50125;1025;201914;Dragibus;juin-09;Bonbons_bordeaux
215229;50039;1004;202251;Dragibus;avr-06;Cassis_H
215230;49966;963;201907;Dragibus;mai-06;Cassis_H
215231;49796;1064;202326;Dragibus;sept-06;Cassis_H
215232;50232;1052;202267;Dragibus;oct-06;Cassis_H
215233;50097;1003;202450;Langue de chat;nov-12;Bonbons_bordeaux
215234;50092;932;201276;Arlequin;juin-09;Bonbons_bordeaux
215235;50059;1093;201997;Krema;juin-09;Bonbons_bordeaux
215236;50005;916;201989;Krema;juin-09;Bastille_E
215237;49723;956;202275;Carambar;févr-07;Bron_E
215238;50052;967;203216;Dragibus;avr-07;Cassis_H
215239;49853;963;202480;Dragibus;mai-07;Cassis_H
215240;50220;1047;202492;Dragibus;sept-07;Cassis_H
215241;50022;1044;202543;Dragibus;oct-07;Cassis_H
215242;50176;980;201655;Krema;juin-09;Bron_H
215243;50101;1007;202233;Malabar;nov-06;Bastille_E
215244;49984;959;203397;Dragibus;févr-07;Bron_E
215245;50178;952;201374;Carambar;juin-00;Roubaix_E
215246;49973;988;202396;Malabar;nov-06;Bron_H
215247;50099;934;203087;Malabar;nov-06;Cassis_E
215248;49945;1012;201859;Dragibus;juin-00;Roubaix_E
215249;50095;1028;200508;Carambar;juin-01;Neuilly_Sup
215250;49999;958;202607;Dragibus;févr-02;Bron_H
215251;50081;1044;201810;Dragibus;févr-03;Bron_H
215252;49908;983;201452;Malabar;nov-06;Roubaix_H
215253;49977;1015;201617;Langue de chat;nov-13;Bonbons_bordeaux
215254;49850;995;202328;Carambar;nov-02;Bron_E
215255;50063;980;203469;Dragibus;févr-04;Bron_H
215256;49856;980;201236;Dragibus;févr-05;Bron_H
215257;49932;996;202201;Dragibus;févr-06;Bron_H
215258;49983;927;201624;Carambar;juil-09;Bron_E
215259;50065;982;201417;Malabar;nov-06;Bron_E
215260;50000;967;202361;Fraise tagada;nov-02;Bron_E
215261;50104;1063;201761;Malabar;nov-06;Roubaix_E
215262;50077;1097;202749;Dragibus;févr-07;Bron_H
215263;49971;1085;203568;Dragibus;juil-09;Bron_E
215264;49858;959;200903;Dragibus;avr-11;Cassis_H
215265;49988;1022;202682;Dragibus;mai-11;Cassis_H
215266;49862;1093;203403;Dragibus;sept-11;Cassis_H
215267;49854;950;203753;Dragibus;oct-11;Cassis_H
215268;49962;956;202310;Dragibus;nov-02;Bron_E
215269;50115;986;201967;Langue de chat;nov-14;Bonbons_bordeaux
215270;50158;977;202392;Dragibus;juil-09;Bastille_E
215271;49942;982;202931;Dragibus;févr-11;Bron_H
215272;50107;943;201513;Dragibus;févr-12;Bron_H
215273;50021;1017;202109;Dragibus;avr-12;Cassis_H
215274;49827;1011;202457;Dragibus;mai-12;Cassis_H
215275;50064;947;201953;Dragibus;sept-12;Cassis_H
215276;49851;985;202625;Dragibus;oct-12;Cassis_H
215277;49893;974;202239;Dragibus;févr-13;Bron_H
215278;50054;1014;201789;Dragibus;févr-14;Bron_H
215279;50163;1077;202089;Dragibus;avr-13;Cassis_H
215280;50014;991;201605;Dragibus;mai-13;Cassis_H
215281;49884;958;201307;Langue de chat;juin-01;Roubaix_H
215282;50058;1101;202707;Dragibus;sept-13;Cassis_H
215283;49781;996;202527;Dragibus;oct-13;Cassis_H
215284;50038;1033;202162;Dragibus;févr-02;Cassis_E
215285;50028;1111;202734;Dragibus;févr-03;Cassis_E
215286;49955;995;202570;Dragibus;avr-14;Cassis_H
215287;50061;1016;202423;Dragibus;mai-14;Cassis_H
215288;50031;1065;202195;Dragibus;juil-02;Bastille_E
215289;49957;1093;201071;Dragibus;juil-03;Bastille_E
215290;49991;1048;203235;Dragibus;juil-04;Bastille_E
215291;49889;999;202512;Dragibus;sept-14;Cassis_H
215292;50064;1047;201006;Dragibus;oct-14;Cassis_H
215293;50029;931;201712;Carambar;juil-00;Bastille_E
215294;50093;1074;202323;Carambar;juil-01;Bastille_E
215295;49945;1011;201734;Dragibus;juil-05;Bastille_E
215296;50085;1010;201884;Dragibus;juil-06;Bastille_E
215297;50146;1041;201758;Dragibus;juil-07;Bastille_E
215298;49908;1024;202356;Dragibus;juil-09;Bron_H
215299;49890;1036;202335;Dragibus;juil-09;Cassis_E
215300;49931;1013;202048;Dragibus;juil-11;Bastille_E
215301;49837;1026;202388;Dragibus;juil-05;Bron_H
215302;49948;1061;201886;Dragibus;juil-06;Bron_H
215303;50003;1017;201923;Dragibus;juil-07;Bron_H
215304;50155;1097;202250;Guimauve;mai-11;Royal_bonbon
215305;50038;1017;202252;Dragibus;mai-11;Royal_bonbon
215306;49962;1004;201048;Arlequin;mai-11;Royal_bonbon
215307;49965;971;202297;Guimauve;avr-11;Royal_bonbon
215308;50085;967;202389;Dragibus;avr-11;Royal_bonbon
215309;49977;1011;202237;Arlequin;avr-11;Royal_bonbon
215310;50061;975;201647;Carambar;juil-00;Bron_H
215311;50138;1014;202536;Carambar;juil-01;Bron_H
215312;49896;1037;202845;Dragibus;févr-02;Cassis_H
215313;49988;1043;202142;Carambar;nov-02;Roubaix_E
215314;49961;1096;202488;Fraise tagada;nov-02;Roubaix_E
215315;50160;1021;202136;Dragibus;nov-02;Roubaix_E
215316;50027;1031;202441;Carambar;juil-00;Cassis_H
215317;50066;957;201836;Carambar;juil-01;Cassis_H
215318;49853;961;201778;Carambar;juil-00;Roubaix_H
215319;49957;1011;201587;Dragibus;févr-14;Cassis_H
215320;49879;1005;201477;Dragibus;nov-04;Neuilly_Sup
215321;50099;1063;202308;Carambar;nov-03;Neuilly_Sup
215322;50007;1031;202476;Fraise tagada;nov-03;Neuilly_Sup
215323;49990;1058;202824;Dragibus;nov-03;Neuilly_Sup
215324;50062;1065;202465;Fraise tagada;nov-11;Bubble_bonbon
215325;50016;1042;203297;Guimauve;nov-11;Bubble_bonbon
215326;50101;1003;202671;Dragibus;nov-11;Bubble_bonbon
215327;50215;998;201685;Carambar;oct-07;Roubaix_E
215328;50069;1060;202112;Fraise tagada;oct-07;Roubaix_E
215329;50106;1011;202279;Guimauve;déc-11;Cassis_H
215330;50007;997;201374;Dragibus;oct-07;Roubaix_E
215331;50057;882;201839;Réglis;oct-03;La_pause_bonbon
215332;50005;971;201700;Carambar;sept-07;Roubaix_E
215333;50202;987;201167;Fraise tagada;sept-07;Roubaix_E
215334;49921;1026;201467;Malabar;janv-07;Bastille_E
215335;50077;1000;201852;Dragibus;sept-07;Roubaix_E
215336;49951;1016;201027;Dragibus;juil-11;Bron_H
215337;49950;1000;201577;Dragibus;juil-12;Bron_H
215338;50005;972;202763;Dragibus;juil-13;Bron_H
215339;49988;1001;202670;Dragibus;juil-14;Bron_H
215340;49934;1066;201856;Carambar;juil-01;Roubaix_H
215341;50196;1013;202375;Malabar;janv-07;Bron_H
215342;50007;1077;201836;Carambar;mai-07;Roubaix_E
215343;50006;964;201150;Malabar;janv-07;Cassis_H
215344;49983;1041;202163;Dragibus;mai-07;Roubaix_E
215345;50034;1062;202371;Carambar;avr-07;Roubaix_E
215346;50126;1016;201945;Malabar;janv-07;La_pause_bonbon
215347;50037;952;202913;Dragibus;avr-07;Roubaix_E
215348;49945;946;202118;Dragibus;févr-11;Neuilly_Sup
215349;49921;972;202030;Guimauve;févr-11;Royal_bonbon
215350;49976;998;202411;Dragibus;févr-11;Royal_bonbon
215351;50097;947;202338;Arlequin;févr-11;Royal_bonbon
215352;50113;949;201752;Dragibus;juil-09;Royal_bonbon
215353;50093;991;202654;Arlequin;juil-09;Royal_bonbon
215354;50045;968;202067;Carambar;févr-07;Roubaix_E
215355;50182;1020;201892;Arlequin;nov-11;Bubble_bonbon
215356;50028;1031;202979;Réglis;oct-03;Neuilly_Sup
215357;49929;1020;202359;Guimauve;nov-12;Bubble_bonbon
215358;49896;964;201810;Dragibus;nov-12;Bubble_bonbon
215359;50047;931;201962;Arlequin;nov-12;Bubble_bonbon
215360;50001;975;202197;Réglis;oct-04;Bastille_E
215361;49995;931;201881;Fraise tagada;nov-11;Bonbons_bordeaux
215362;50040;1058;201852;Guimauve;nov-11;Bonbons_bordeaux
215363;50079;1032;203749;Carambar;oct-06;Roubaix_E
215364;49781;1029;201698;Fraise tagada;oct-06;Roubaix_E
215365;49882;1007;201400;Malabar;janv-07;Bron_E
215366;50053;1048;203371;Dragibus;oct-06;Roubaix_E
215367;50071;989;202089;Réglis;oct-04;Bron_E
215368;50216;951;202379;Dragibus;nov-11;Bonbons_bordeaux
215369;50026;1031;203212;Carambar;sept-06;Roubaix_E
215370;50073;994;202341;Fraise tagada;sept-06;Roubaix_E
215371;50129;980;202302;Malabar;janv-07;Neuilly_Sup
215372;50149;984;201862;Dragibus;sept-06;Roubaix_E
215373;50052;947;202902;Malabar;févr-07;Bron_H
215374;50075;987;202478;Dragibus;févr-07;Roubaix_E
215375;50110;985;201849;Malabar;févr-07;Roubaix_H
215376;49996;990;201435;Malabar;févr-07;Bron_E
215377;50003;996;202195;Malabar;févr-07;Roubaix_E
215378;49990;1093;202906;Dragibus;juil-04;Cassis_E
215379;50039;1008;202381;Dragibus;juil-05;Cassis_E
215380;50036;1072;202766;Dragibus;juil-06;Cassis_E
215381;50022;981;201447;Malabar;févr-07;Neuilly_Sup
215382;50153;951;202610;Malabar;mars-07;Bastille_E
215383;49987;1063;202302;Arlequin;nov-11;Bonbons_bordeaux
215384;50056;1036;202500;Réglis;oct-04;Bron_H
215385;50062;1072;202459;Malabar;mars-07;Bron_H
215386;49918;947;203254;Dragibus;févr-02;Roubaix_H
215387;49944;1062;201852;Dragibus;févr-03;Roubaix_H
